,Avaliações
69,"Hotel muito sossegado como o Alentejo assim o exige: espaços verdes bem cuidados com piscinas exteriores adultos e crianças limpas, a das crianças tem escorregas. Piscina interior muito boa com jacuzzi, banho turco e 3 tipos de duche:tdo limpo e em boas condições. Quartos agradáveis com varanda tapada com arbustos. Não há andares, todos os quartos são res-de-chão. A herdade é muito bem tratada e tem animais: cavalos, póneis, burro, cabras... muito agradável para famílias com crianças. Excelente! Pessoal mto simpático e prestável. Aconselho.
"
70,"O quarto era muito agradável. Os funcionários foram sempre muito atenciosos em todas as ocasiões. Gostámos da visita à adega e conhecer os vinhos. O jantar e pequeno almoço é muito bom e variado. A ida ao SPA e Piscina interior foi um misto de sensações por um lado agradável por outro stressante devido ao elevado ruído ambiente. Claro que as crianças têm também o direito de se divertirem, brincarem e conviverem. Mas se fosse possível um dia haver uma piscina, sauna e banho turco só para adultos, seria bem mais relaxante e ficávamos todos felizes.
"
71,"O hotel está belissimamente posicionado, a paisagem é muito bonita... mas apenas isso. Os quartos têm péssimo isolamento acústico! Num local onde se promete descanso, não podemos ouvir todas as conversas dos vizinhos! Não é concebivel que o housekeeping só tenha vindo ao quarto as 17:30. Tinha regressado de passar o dia em Beja, queria tomar um banho para poder ir jantar cedo e quando cheguei, pelas 17:15, ainda não tinham feito limpeza e arrumação ao quarto. Tínhamos uma cama extra e foi retirada do quarto a almofada correspondente, e não a substituíram até a nossa saída. Esperei 16 minutos por mesa para pequeno almoço. A piscina interior é claramente insuficiente para o número de hóspedes (basta chover um pouco para ficar insuportável)! O barulho na zona de quartos era tal,
"
72,"Dias espectaculares no meio da planície alentejana com várias actividades para se fazer em família... Possibilidade de andar no meio da vinhas, pomares... em BTT, a pé, moto 4, de TT ou até mesmo de carro familiar...
"
73,"Hotel muito bom para ir com crianças, bons espaços, boa comida e staff 5 estrelas. Hotel com muitas actividades para as crianças e para adultos também, comida muito boa e diversificada. As atividades muito bem coordenadas pelo staff de animação, que tratam os nossos filhos muito bem.
"
74,"O que mais se destaca neste hotel é, sem duvida, o staff simpático e incansável. Além, claro, do espaço a perder de vista, bonito e bem tratado. No entanto, há vários pontos que podem e devem ser melhorados: a casa de banho do nosso quarto tinha um cheiro desagradável. Infelizmente ficava mesmo junto a uma das portas de entrada/saída, e como é difícil controlar o bom senso dos outros hóspedes, que fazem todo o barulho e mais algum, sugeria que colocassem um tipo de porta diferente. Aquela, além de pesada, chia por todo o lado. Também não se percebe como é que o pequeno terraço dos quartos não tem qualquer mobiliário. Com muita pena nossa a meteorologia não foi amiga. O hotel apresenta e disponibiliza boas atividades para o exterior, mas se há o azar de apanhar mau tempo - como
"
75,"Excelente hotel, muito acolhedor, com uma paisagem incrível, funcionários sempre atenciosos, ideal para repousar. E´extremamente relaxante almoçar, jantar ou simplesmente ver o por do sol com a paisagem alentejana a perder de vista.  Ideal para crianças que adoram os inumeroso animais exigentes e interagem com eles. Possibilidade de efectuar passeios a cavalo ou de carrete e inclusivamente passeios de balão. O pequeno almoço, incluído no preço, é farto, e de muito boa qualidade. Piscina exterior e interior muito boas. Irei certamente voltar
"
76,"Top. Obrigado pelo descanso incrível que me proporcionaram. O staff super simpático e disponível. Todo o hotel está um ""brinco"". comida fantástica, limpeza do hotel bem como do espaço exterior muito bem cuidado. Obrigado. Para voltar
"
77,"Ambiente muito acolhedor, com a paz e a tranquilidade que só o Alentejo consegue proporcionar , nesta altura do ano ,  acompanhado de uma excelente carta de vinhos da casa e uma ementa variada, que permite a degustação de vários sabores e aromas.
"
78,"Hotel bonito e bem cuidado, no entanto já a precisar de algumas remodelações no que toca a wc e mobiliário.  Todo o staff muito atencioso e prestável! Muito boas refeições quer em variedade, qualidade e quantidade.  Piscinas exteriores muito boas, mas o tempo ainda não permitiu o seu uso! Boa piscina interior mas o piso é muito escorregadio e perigoso. Parque infantil e muitos animais que fazem a alegria dos mais novos! Sem duvida um destino a visitar para quem tem crianças!
"
79,"Local muito sossegado e longe de tudo. A estrada de acesso á propriedade está em péssimas condições. Instalações a precisar de remodelação mas com condições de alojamento. Ideal para quem tem filhos pequenos. Piscina interior muito pequena e o piso é muito escorregadio e perigoso para a miudagem. A comida é de grande qualidade tanto no pequeno almoço como no jantar. Funcionários muitos despachados e atenciosos. A quinta pedagógica é um excelente atrativo para os miúdos.
"
80,"Estadia com a esposa de fim e semana, muito agradável e calmo, as instalações são excelentes, desde o quarto, restaurante, SPA, piscinas exterior e interior, ginásio, hotel recomendável para famílias, muitas actividades relacionadas com a natureza e animais do hotel, a voltar com certeza.
"
81,"O Vila Galé Clube de Campo próximo a Beja é um lugar muito agradável, com espaços em perfeita harmonia com a natureza e muitas atividades para as crianças. Alimentar os animais da quinta, arco e flecha, piscinas e piscina interior. Há ainda alguns passeios pagos a parte como andar de charrete e a cavalo. A comida do restaurante é boa, principalmente o pequeno almoço. Os funcionários do restaurante são muito gentis. Há ainda o spa com diversas opções de massagens e tratamentos estéticos. Fica afastado da cidade e por isso, precisamos fazer todas as refeições no hotel. Como sugestão acho que deveria ter pratos Kids e com preço mais amigável. Super recomendo esse hotel para irem com a família
"
82,"Excelente localização, com uma envolvente fantástica, ideal para relaxar em família. Atividades disponiveis para todos, com especial atenção para os mais novos.  Recomendo para grupo de amigos com filhos pequenos. Staff simpático.
"
83,"Gostamos muito das nossas mini férias passadas neste hotel. Encontramos tranquilidade e conforto, além de muita hospitalidade.  Destacamos o contacto com a natureza, as atividades para as crianças, nomeadamente a alimentação dos animais,a visita à adega, entre vários outros aspetos. A regressar num futuro próximo!
"
84,"Hotel com um ambiente acolhedor, pessoal muito simpatico e prestavel com comida excelente. Um local que quando se sai fica-se com a vontade de voltar. Inserido numa herade agricola e com atividades para toda a falimila.  Excelente para quem viaja com crianças
"
85,"Hotel com ambiente espetacular para famílias com crianças,ideal para quem quer descansar e esquecer o continuando do stress da cidade,só não dou 5 estrelas porque achei o buffet do jantar muito fraco,para o preço da meia pensão
"
86,"Adorei o Vila Gale Clube de Campo. É um hotel com uma atmosfera para relaxar, fugir da confusão das grandes cidades e cm muitas coisas para fazer, desde visitar à adega Santa Vitória, a quinta pedagógica, passeios de bicicleta Btt, de charrete e burro e muito mais... há para todos os gostos e idades. Pessoalmente gostei da visita à adega. A Liliana foi fenomenal. O restaurante é tipo buffet com uma excelente comida e o chefe de sala Hugo foi uma simpatia. Para voltar seja com família ou amigos. Obrigado Vila Gale!!!
"
87,"Hotel fantástico, com pessoal muito simpático, comida fantástica, local agradável para passear e relaxar. Quartos bons e acolhedores. Ótimo para passar um fim de semana com família ou amigos.  Experimentem
"
88,"Espaço muito agradável para fim-de-semana em família, sobretudo com crianças pois existem muitas actividades.  Os quartos necessitam de alguma modernização e melhorias. A limpeza também poderia ser mais cuidada.
"
89,"Um excelente hotel para quem viaja com crianças que encontram aqui tudo o que lhes interessa e com hospedeiras que os encaminham para os divertimentos naturais e artificiais. Muito boa a ideia de as crianças não pagarem. Agora para quem não viaja com crianças já se trata de um hotel com problemas inerentes à ""quantidade"" de miúdos. Serviço atencioso e eficiente (reparações quase na hora).
"
90,"Acerca do hotel não me pronuncio pois não usufruí do serviço. O restaurante: - primeiro diz que o menu de crianças é a partir do meio dia, depois já veio dizer que era por especial favor do chefe que ao meio dia só servem snacks. - entregaram um talher sujo e nem foi pedido desculpa pelo incidente.  A má vontade e arrogância são muito subjectivos. Um único empregado, o que nos serviu os segundos pratos teve uma postura simpática.  Valeu pela comida e pela simpatia de um dos empregados.  Os restantes funcionários que passaram por nós transformaram uma experiência que poderia ser positiva numa experiência fraca.
"
91,"Recomendo para quem procura descanso e excelentes infra-estruturas, piscinas restaurantes e passeios disponíveis assim como provas de vinhos. Fim de semana excelente. Calmo e tranquilo apesar de ser um hotel familiar. Bons vinhos e serviço atencioso no restaurante
"
92,"Faço em média 5 viagens por ano em família e posso garantir que foi a nossa pior experiência de todas. Para começar, ao chegar no hotel não tinha carrinho de bagagens nem funcionários para nos ajudar. Tive que levar nossas malas sozinho até o quarto que não era perto da entrada.  Para crianças pequenas não tem opção de entretenimento do hotel, apenas dar pão para os animais as 10:45h e mais nada. Não tem animação nem um espaço interno para brincadeiras, apenas ao ar livre contando com a sorte de um bom tempo. Limpeza dos quartos ruim, não varreram o quarto durante 5 dias, somente arrumaram as camas. Nunca comi uma comida tão ruim quanto no Vila Galé Clube de Campo, nem meus filhos conseguiram comer. No pequeno almoço SEM buffet colocaram um funcionário para fazer omeletes e
"
