0,1,2,3,4,5
267,"Vista deslumbrante, espaco bem conservado, com algumas explicacoes interessantes. A subida a torre nao foi facil para as criancas mas adoraram a aventura.",2,positive,dezembro,2012
268,Castelo mais lindo do Alentejo,2,positive,agosto,2012
269,"Fui um diversos castelos e este e o mais bonito do Alentejo. Prepare-se lara subir os 180 degraus da torre, pois a vista e imperdivel!",2,positive,outubro,2012
270,Uma ida ao Castelo,2,positive,maio,2012
271,Nao muito grande mas depois de admirar mais este monumento pode ver uma vista ampla e abrangente de Beja cidade.,2,positive,agosto,2011
272,Bela Vista,2,positive,setembro,2011
273,"Castelo muito bonito, com uma vista magnifica sobre a cidade e a planicie alentejana.",2,positive,maio,2012
274,Ideal tambem para quem gosta da Historia de Portugal.,2,positive,agosto,2011
275,Torre de menagem do castelo,2,positive,setembro,2011
276,"A torre foi restaurada e e possivel visita-la ate ao ultimo nivel, a vista e maravilhosa sobre a cidade de Beja e os terrenos que a circundam.",2,positive,junho,2014
277,"Belissimo castelo, belissima vista",2,positive,maio,2014
278,"Belissimo castelo, muito bem preservado. Vale a pena a subida a torre, custa um bocadinho mas a vista sobre a cidade e magnifica.",2,positive,maio,2014
279,Consegui chegar ao topo do Castelo que tem uma vista magnifica dobra a cidade,2,positive,abril,2014
280,Recomendo a todos aqueles que se interessam por historia alem disso esta muito bem conservado e a chegada ao topo temos uma vista deslumbrante sobre a cidade de Beja.,2,positive,marco,2014
281,Visita historica,2,positive,janeiro,2014
282,Bonito o local com optima vista. Recomendo a tem gosta de historia ou de uma bela vista... Da para ver Beja em toda a sua area....,2,positive,setembro,2013
283,Fim de semana,2,negative,outubro,2013
284,"Visita agradavel com excelente vista panoramica da cidade de Beja e dos campos agricolas adjacentes, espacos cuidados e limpos. Torre de menagem muito bem cuidada.",2,positive,maio,2013
285,Passagem por Beja,2,positive,junho,2013
286,"A visita a este castelo e imprecindivel. Tudo muito bem cuidado. Se tiver coragem suba a Torre. Sao 200 degraus, mas vale a pena pela vista.",2,positive,marco,2013
287,Uma majestosa vista sob a planicie.,2,positive,fevereiro,2013
288,"E a maior torre da peninsula Iberica, com uma vista majestosa sob a planicie.",2,positive,junho,2012
289,Tem uma manutencao excelente e um bom posto turistico no local.,2,positive,abril,2012
290,Renovado castelo,2,positive,fevereiro,2012
291,Museu,3,positive,fevereiro,2020
292,"Bom. Um excelente local que conta parte da historia da cidade. Em minha opiniao, merecia uma melhora no visual externo. Mas vale uma visita sem sobra de duvidas.",3,positive,novembro,2019
293,Baixo Alentejo,3,positive,agosto,2019
294,"Historia muito interessante, especialmente da Mariana Alcoforado",3,positive,outubro,2019
295,So os Domingo nao pagamos entrada.,3,positive,maio,2019
296,Sem duvida que carece de actualizacao.,3,positive,agosto,2019
297,ponto obrigatorio,3,negative,setembro,2018
298,"Um dos locais mais bonitos e historicos da cidade. Uma envolvente interessante, perto da zona historica. Ideal para um passeio a pe",3,positive,agosto,2019
299,A VISITAR APESAR DA PESSIMA ORGANIZACAO E FALTA DE INFORMACAO,3,positive,maio,2019
300,"19 /10 / 2019.Tem um espolio muito consideravel, no entanto a organizacao, a iluminacao  e a falta de informacao e enorme",3,positive,julho,2019
301,Bom,3,positive,julho,2019
302,"Muito a mostrar,mas nao sei porque encontra-se tanta desordem e falta de informacao.Poderiam explorar melhor a historia da cidade.Fecha para almoco,confira o horario antes de ir visitar.",3,positive,agosto,2018
303,Conteudo inestimavel a precisar de melhor apresentacao,3,negative,maio,2019
304,"A riqueza do patrimonio que existe neste museu e elevadissima, mas o espaco precisava de uma intervencao compativel com esse mesmo valor. Acaba por ser um mero deposito daquelas pecas e nao um moderno museu como deveria ser.",3,positive,junho,2019
305,Obrigatorio,3,negative,maio,2019
306,Para quem visitar Beja este museu e um dos melhores edificios a visitar. E absolutamente fantastico o seu interior. Quem nao conhece fica abismado.,3,positive,fevereiro,2019
307,Imperdivel.,3,negative,fevereiro,2019
308,Historia,3,positive,dezembro,2018
309,Permite conhecer a historia de toda a regiao proxima de Beja. Incluindo tambem uma boa galeria com a historia de Mariana Almoforado.,3,negative,novembro,2018
310,Lindo. Azulejos e a janela valem por si. Obrigatorio,3,positive,novembro,2018
311,"Imperdivel , a historia mais romantica e bonita da cidade esta ali. Janela de Mariana , as cartas , os azulejos. Lindo",3,positive,outubro,2018
312,MUSEU LINDO E HISTORICO,3,positive,setembro,2018
313,"Antigo convento, com historias excelentes para conhecer a cidade e a regiao, sobretudo durante a ocupacao romana. Espolio de grande riqueza que merece ser apreciado (pelo menos) e interpretado. Excelente a igreja.",3,positive,setembro,2018
314,Imperdivel!,3,positive,setembro,2018
315,"A identidade de uma cidade, de uma regiao e de um povo num museu unico, pela historia e pelo espolio que guarda!",3,positive,maio,2018
316,Lindo,3,positive,novembro,2017
317,Este museu e lindo!,3,positive,abril,2018
318,"Antigo convento, a sua historia e encantadora. Os funcionarios terao todo o gosto em guia-lo e contar a historia que se esconde por detras da arquitetura.",3,positive,agosto,2017
319,Excelente visita guiada sobre ocupacao romana,3,positive,maio,2017
320,"No ambito do evento Beja romana podemos usufruir duma visita guiada ao museu, focada essencialmente sobre a ocupacao romana. O funcionario que nos acompanhou mostrou ser conhecedor do assunto e teve sempre uma resposta  para as nossas questoes, foi 5 estrelas.",3,positive,outubro,2017
321,Um lugar de riqueza historica e beleza inconfundivel!,3,negative,setembro,2017
322,Entramos por curiosidade e ficamos deslumbrados com a riqueza historica deste Convento!,3,positive,setembro,2017
323,Iremos certamente voltar.,3,positive,setembro,2017
324,Visita surprendente,3,positive,setembro,2017
325,"Nao conhecia este Museu e fiquei francamente surpreendido, vou tentar voltar com visita guiada para melhor conhecer esta preciosidade.",3,positive,setembro,2017
326,Visitar o museu e a janela da Mariana Alcoforado,3,positive,setembro,2017
327,"Se for a Beja, visite este museu e desfrute da colecao de ajuleijos, e da magnitude dos altares da capela. Nao deixe de ver a janela da soror Mariana Alcoforado de onde escreveu as cartas de amor.",3,positive,agosto,2017
328,Lindo por fora e por dentro,3,positive,agosto,2017
329,"Este museu instalado no Convento de Nossa Senhora da Conceicao em que a igreja e revestida a talha dourada, tem um lindo claustro e guarda coleccoes de arqueologia, azulejaria, pintura e arte sacra.",3,negative,agosto,2017
330,Historia,3,positive,setembro,2016
331,"Em conjunto com o Castelo, o Museu faz parte das visitas obrigatorias na cidade de Beja. Tanto por fora como por dentro, e um edificio cheio de historia.",3,positive,agosto,2017
332,Muito agradavel - Portugal no seu melhor,3,negative,agosto,2017
333,PORTUGAL E UM PAIS ENORME..... orgulho de ser portugues .,3,negative,julho,2017
334,Conhecer Beja,3,positive,julho,2017
335,"Visita agradavel, muito bem arranjado e limpo, sitio onde se encontra pecas de arte sacra com muita historia.",3,negative,junho,2017
336,Acervo cultural enorme!,3,positive,abril,2017
337,"Para os amantes de historia, particularmente de quadros e achados arqueologicos, e uma visita que recomendo, mesmo.",3,positive,outubro,2016
338,"Tudo bem conversado, estimado, e bem descrito para que os visitantes leiam e entendam o que estao a visitar.",3,positive,novembro,2016
339,Uma joia imperdivel em Beja,3,positive,outubro,2016
340,"Fundado por ordem dos primeiros Duques de Beja, pais de D. Manuel, foi um dos mais ricos conventos do Sul. Capela rococo com madeira cromada do sec. XVII e XVIII que nos deixa sem palavras durante uns minutos; um altar de mosaico florentino belissimo. Uma colecao de pintura da escola portuguesa e espanhola maravilhosa com destaque para a obra Ecce Homo. Os azulejos sao interessantissimos. Ver a porta de Mertola, por onde Mariana Alcoforado via o seu amor, alvo de uma paixao avassaladora que produziu as Lettres Portugaise, marco da Literatura internacional.",3,positive,agosto,2016
341,Visita necessaria.,3,negative,agosto,2016
342,Comece sua visita por Beja por este museu. Acredito ser a melhor atraccao na regiao! O interior do predio e uma obra de arte que rende fotos maravilhosas!,3,positive,agosto,2016
343,A necessitar de se modernizar,3,negative,agosto,2016
344,"Museu pequeno mas com um espolio interessante. Necessita de obras de intervencao de modo a tornar-se mais interactivo e comodo para quem o visita. Nao existem, so para dar um exemplo, legendas ou explicacoes na maior parte dos itens e as que existem estao so em Portugues, impossibilitando deste modo a visita por parte de turistas estrangeiros.",3,negative,agosto,2016
345,Se comprarem a entrada no museu de arte visigotica (proximo do Castelo) podem visitar este museu gratuitamente.,3,negative,abril,2016
346,Um museu sem nada de espectacular,3,negative,julho,2016
347,Um museu sem nada de espectacular.,3,negative,julho,2016
348,"Na verdade, o principal foco de interesse sao mesmo os azulejos.",3,positive,junho,2016
349,"Em todo o caso a visita e um pouco secante, sobretudo para criancas.",3,positive,setembro,2015
350,Museu com vida,3,positive,junho,2016
351,A minha visita ao museu inseriu-se num evento que se integrava nas Palavras Andarilhas e foi excelente porque assim tive oportunidade de visitar o Museu para alem de ainda comprar alguns doces conventuais.,3,positive,maio,2016
352,Um museu pequeno,3,negative,fevereiro,2016
353,exelente,3,positive,abril,2016
354,Um dos mais belos museus de Portugal.,3,negative,marco,2016
355,Recomendo a todas as pessoas que estejam de visita a Beja a virem conhecer este monumento.,3,positive,dezembro,2015
356,Museu de Beja,3,positive,marco,2016
357,"Um Museu que espelha bem a riqueza do patrimonio nacional espalhado por todo o pais. Vale pelo acervo e tambem pelo edificio, antigo convento, onde se instalou.",3,positive,marco,2016
358,Boa atracao,3,positive,fevereiro,2016
359,"Tem uma capela muito bonita. O acervo do museu deve um pouco, mas vale uma  visita. A entrada e 1 euro.",3,positive,dezembro,2015
360,Em Pleno Centro da Cidade,3,positive,novembro,2015
361,"O Museu Rainha D. Leonor, e uma grande atraccao turistica de Beja, a nossa capital de Distrito. Em pleno coracao da cidade vale a pena visita-lo, nao so pela parte historica como a parte mais moderna. Jose Saramago, ja escreveu sobre ele.",3,positive,outubro,2015
362,Fraco,3,positive,agosto,2015
363,"Rainha Leonor so da nome ao museu. Nao ha nada nesse museu que remeta a ela, apenas uma estatua dessa Rainha na parte externa. Capela e salas muito lindas que valem a pena serem vistas mas mal conservadas, azulejos quebrados e sem restauracao. Pequeno acervo e tematica misturada. Nao gostei.",3,positive,julho,2015
364,Falta manutencao,3,positive,agosto,2015
365,O museu tem pouco acervo e ha falta de manutencao tem itens deteriorando com perdas serias. Apesar de ter o nome da Rainha Dona Leonor somente a estatua do lado de fora faz essa ligacao.,3,negative,agosto,2015
366,Uma agradavel surpresa.,3,positive,julho,2015
367,"Fomos ver por acaso,. Porque por acaso passamos ali ao pe, por acaso estava aberto, por acaso ate era gratuito e agradecemos ao acaso porque vale a pena a visita.",3,positive,julho,2015
368,Um museu de excelencia!!,3,positive,maio,2015
369,Um museu digno de ser visto!! E pena a falta de apoios que permitissem uma melhor conservacao de alguns dos museus de Portugal.,3,positive,maio,2015
370,Museu com uma capela barroca maravilhosa.,3,positive,abril,2015
371,"O museu nao se paga ao domingo, no inicio e nos oferecido um guia sobre o espolio e a historia do museu.E de realcar a capela barroca.",3,negative,marco,2015
372,obrigatorio para quem visita Beja,3,negative,janeiro,2015
373,"Vale a pena  visitar este museu pois contem uns pedacos da nossa historia pela regiao. pena ser pequeno, pois pelo que nos foi dito ainda ha mais coisas guardadas por falta de espaco no museu",3,positive,julho,2014
374,Explorando Bej,3,positive,maio,2014
375,Museu interessante mas muito pequeno. Beja e uma cidade muito pequena e e possivel conhecer tudo em apenas um dia. Fiz todos os pontos turisticos de Beja andando.,3,positive,maio,2014
376,Museu a antiga,3,positive,agosto,2013
377,"Fez lembrar os museus de Portugal dos anos 80. A coleccao merece a visita, mas a exposicao, os materiais de apoio, a logica necessitam ser repensado! A necessitar revisao urgente!",3,positive,abril,2014
378,Uma excelente escolha,3,positive,dezembro,2013
379,"Um museu que ja foi um convento em pleno centro da cidade de Beja e um excelente ponto de partida para conhecer melhoa a sua historia,",3,positive,janeiro,2014
380,Alentejo,3,positive,marco,2013
381,Perda de tempo,4,positive,fevereiro,2020
382,"Era domingo e verificamos se estariam abertos antes de sair do hotel. Ao chegar ao local encontramos na porta um aviso de volto ja tivemos cerca de 45 minutos a espera e ninguem apareceu. Fomos buscar o carro e quando passamos a porta novamente (ja apos a hora de encerramento) o papel que dizia volto ja havia desaparecido. O que fez parecer que a pessoa responsavel sabia que estavamos a espera e aguardou que nos retirassemos para encerrar efectivamente o espaco. Estamos no Alentejo e as pessoas deixam se levar, mas o respeito ao visitante era o minimo que poderiamos esperar.",4,positive,fevereiro,2019
383,"Com os pes no chao onde habitou vida, preste atencao em cada detalhe!",4,positive,julho,2019
384,"O nucleo museologico de Beja, tem uma ideia bastante original e interessante de se ver. Todo o piso e revestido em vidro que nos permitem apreciar cada detalhe que se encontra embaixo dos nossos pes. As estruturas arqueologicas sao bastante interessantes, fora isso o nucleo integra uma exposicao de permanente com os achados das escavacoes, objetos , ceramicas, ossos e outros materiais.E possivel,  observar algumas estruturas que caracterizavam o periodo romano. Fora,que nao se paga absolutamente nada para a entrar e o conhecimento adquirido durante o passeio, nao tem preco! Vale muito a pena!",4,positive,agosto,2019
