,Avaliações
171,"Boa noite caro Mário.

Muito obrigado pela sua visita e pelas suas palavras que nos enchem de satisfação e orgulho. 

Até breve =)

Cumprimentos
"
172,"Após verificarmos no tripadvisor a classificação decidimos arriscar, fizemos marcação via telefônica e fomos em família ( 1 casal+2 crianças). Foi nos dada a sugestão de picanha. E o vinho aconselhado foi o Mingorra Branco. A carne veio acompanhada com batata frita, arroz para as...
"
173,"Boa noite cara Telma.

Muito obrigado pela sua visita, pelas suas palavras e pela descrição pormenorizada do serviço.

Até breve =)

Cumprimentos
"
174,"Comida muito saborosa, simpatia dos funcionários, boa relação preço/qualidade. Ficamos muito satisfeitos. Um restaurante a repetir, sem dúvida!!!
"
175,"Boa noite cara Cila.

Muito obrigado pela sua visita e pelas suas palavras. Até breve =)

Cumprimentos
"
176,"Visitámos este restaurante por pesquisa e comentários positivos do Trip Advisor.
E confirmo que de facto a comida é muitíssimo boa, pedimos a mista de porco preto (secretos, plumas e lagartos), a carne estava deliciosa, batatas fritas caseiras super fininhas das melhores que já comi,...
"
177,"Boa tarde cara Ligia.

A equipa do Dom Dinis agradece a sua visita e as suas palavras.

Ficamos a aguardar nova visita =)

Até breve
"
178,"Simpatia, rapidez e qualidade!
Aconselho!👍
Migas maravilhosas, grelhada de porco preto muito delicioso.
"
179,"Boa tarde caro JPWARRIOR M,

Muito obrigado pela sua visita e pela sua recomendação.

Cumprimentos.
"
180,"Foi em Beja, no restaurante Dom Dinis, que encontrei a melhor carne de porco preto (Secretos, plumas, presas...). Pedi uma mista de carnes de porco preto, acompanhada com umas migas tradicionais alentejanas e outra com espargos, ambas deliciosas, batatas fritas caseiras mutissimo bem feitas e...
"
181,"Boa tarde caro LM F, 

É com muita satisfação que todo o staff leu as suas palavras, é para nós uma motivação extra quando o nosso cliente fica satisfeito com a experiência gastronómica.

Cumprimentos
"
182,"Nada como terminar um fim de semana de ar puro, com um almoço neste restaurante com sabores do Alentejo. Grelhados fantásticos acompanhados de umas migas maravilhosas.
"
183,"Boa noite caro Nuno.

Muito obrigado pela sua visita e pelas suas palavras.

Fazemos votos de voltar a registar a sua presença.

Cumprimentos
"
184,"Comi neste restaurante os melhores grelhador do verdadeiro Alentejo. Local simpático e agradavel. Vou voltar.
"
185,"Bom dia caro FReis69,

Obrigado pela sua visita e pelas suas palavras. Até breve!

Cumprimentos
"
186,"Excelente restaurante.
Comi uma grelhada mista de carne de porco preto e um bela picanha a acompanhar que foi aconselhado pelo funcionário que ele deu o nome de pijaminha sem calcinha, acompanhado por umas migas de azeite e alho e umas migas de espargos que...
"
187,"Boa tarde caro Daniel,

Muito obrigado pela sua avaliação e pela recomendação.

Informamos que, em breve, iremos abrir ao publico da seguinte forma:

Dia 14 de maio: take away;
Dia 18 de maio: reabertura do espaço;

Com os melhores cumprimentos,

Até breve.
"
188,"Excelente comida, excelente atendimento!
Pratos e sobremesas deliciosos. 
Boa relação de qualidade e preço.
Recomendo!!!
"
189,"Boa tarde cara Filipa.

Muito obrigado pela sua avaliação e pela recomendação.

Informamos que, em breve, iremos abrir ao publico da seguinte forma:

Dia 14 de maio: take away;
Dia 18 de maio: reabertura do espaço;

Com os melhores cumprimentos,

Até breve.
"
190,"Restaurante muito bom a comida muito boa, excelente atendimento 😀 Aconselho para grupo de amigos, familiares, etc
"
191,"Boa tarde cara Sandra.

Muito obrigado pela sua avaliação e pela recomendação.

Informamos que, em breve, iremos abrir ao publico da seguinte forma:

Dia 14 de maio: take away;
Dia 18 de maio: reabertura do espaço;

Com os melhores cumprimentos,

Até breve.
"
192,"Péssimo atendimento e aconselhamento da ementa. Sem prato do dia à hora de almoço (supostamente), ao lado a comerem rojões mas para nós só havia à carta. Aconselha uma dose e meia de picanha para dois, vem uma dose em que quem a trás nem...
"
193,"Caro José Sousa, lamentamos caso a experiência não tenha decorrido da melhor forma pelo que o convidamos a realizar nova visita na medida que o transcreve não traduz minimamente os nossos padrões de qualidade. Ficamos a aguardar a sua visita, e que posteriormente possa reproduzir...
"
194,"Comida de boa qualidade. Preço demasiado alto. Atendimento impecável. Muito movimentado. Espaço simpático.
"
195,"Boa noite caro José,

Agradecemos a sua visita e o seu comentário.

Fazemos votos de registar nova visita!

Com os melhores cumprimentos.
"
196,"Aconselho a experimentar se andarem por Beja. Pedimos a grelhada mista e a carne estava uma delícia, foi comer até não poder mais.
A casa estava cheia, mas o serviço foi rápido e o staff muito simpático.
Éramos 4 adultos e uma criança, comida mais...
"
197,"Boa noite caro João,

Agradecemos a sua visita e o seu comentário :)

Fazemos votos de registar nova visita! :)

Até breve.

Com os melhores cumprimentos.
"
198,"Bastante simpáticos. A comida de ótima confecção e qualidade. Vale o preço! Ficou em cerca de 20€ por pessoa.
"
199,"Boa noite caro(a) igugvu,

Agradecemos a sua visita e o seu comentário. 

Fazemos votos de registar nova visita! :)

Até breve.

Com os melhores cumprimentos.
"
200,"Cozinha excecional!
Comemos uma grelhada mista.
Veio acompanhada por batatas fritas às rodelas, muito fininhas, migas de espargos e migas de alho e uma boa salada mista.
Optámos pelo vinho da casa.
Não foi a primeira vez, nem será a vi última, concerteza.
Aconselhamos, sem...
"
201,"Boa tarde cara Maria,

Agradecemos a sua visita e o seu comentário. É para nós um tremendo orgulho ler as suas palavras. Gratidão!

Fazemos votos de registar nova visita! :)

Até breve.

Com os melhores cumprimentos.
"
202,"Serviço rápido e atencioso. Doses generosas. Boa relaçao qualidade preço.
Otima experiência.
Para repetir
"
203,"Boa tarde caro Pedro,

Agradecemos a sua visita e o seu comentário. Gratidão!

Com os melhores cumprimentos.
"
204,"O melhor restaurante de Beja...a melhor carne de vaca e porco preto do Alentejo,acompanhado pelos melhores vinhos alentejanos,e com um atendimento 10 estrelas...um dos melhores representantes da região!! A visitar SEMPRE!!!
"
205,"Boa noite caro Nhorta,

Agradecemos a sua visita e o seu comentário. É para nós um tremendo orgulho ler as suas palavras. Gratidão!

Com os melhores cumprimentos.
"
206,"Restaurante localizado perto do centro de Beja, junto à torre de menagem do castelo.
Este é um restaurante essencialmente conhecido pelos seus pratos de porco preto grelhados no carvão. Para evitarmos exageros nos pedidos, “passámos” logo as entradas e pedimos 3 doses de peças diferentes...
"
207,"Boa noite caro JPL1969

Agradecemos a sua visita e o pormenor com que descreveu a sua experiência. Gratos pela recomendação!

Com os melhores cumprimentos.
"
208,"Chegamos às 14h, sem marcação e o restaurante estava cheio e não conseguiram mesa para 3 pessoas. Só conseguimos mesa pelas 15h mas fomos super bem atendidos e bem servidos, só não tivemos direito ao doce de maçã com o pijaminha sem calcinha que estava...
"
209,"Boa tarde cara Sara.

Agradecemos a sua visita e pelo seu comentário. Por forma a evitar esperas mais prolongadas, aconselhamos, sempre que possível a efectuar reserva. Obrigado uma vez mais.

Com os melhores cumprimentos.
"
210,"Adoramos o restaurante. Excelente atendimento e comida. As migas de espargos foram uma bela surpresa. Obrigado
"
211,"Boa tarde caro ivanF8004EG,

Agradecemos a sua visita e o seu comentário.

Fazemos votos de registar nova visita. Até breve.

Com os melhores cumprimentos

Votos de um excelente 2020.
"
212,"Que restaurante!!! Desde o atendimento, à qualidade da comida e da confecção, não há nenhum ponto negativo...
Estacionamento à porta, junto ao castelo de Beja.
Carne como nunca comi... picanha, presa ibérica, porco preto, migas, batatas fritas, mousse de amendoim, queijinho...
Não é possível visitar...
"
213,"Boa tarde caro Rui,

Agradecemos a sua visita e a forma como descreveu a sua experiência, a qual nos deixa tremendamente satisfeitos.

Fazemos votos de registar nova visita. Até breve.

Com os melhores cumprimentos

Votos de um excelente 2020.
"
214,"Adoramos a comida. Pedimos o ""pijaminha sem calcinha"" simplesmente MARAVILHOSO.
O atendimento do Daniel é ótimo. Muito atencioso e adora o Brasil.
"
215,"Boa noite caro tatitosi,

Obrigado pela visita e pelas suas palavras. Ficamos muito satisfeitos com o seu feedback. 

Até breve.

Cumprimentos.
"
216,"Restaurante 5 estrelas desde o atendimento e a simpatia carnes com qualidade fenomenal optimo para  jantares de grupo e almoços em frente ao castelo de beja
"
217,"Boa noite caro ricardoalves32

Obrigado pela visita, pelas suas palavras. Até breve.

Cumprimentos.
"
218,"As carnes são de porco preto, as batatas são caseiras, as migas bem confeccionadas, os vinhos são excelentes. Tudo bom, nenhum defeito a apontar!
"
219,"Boa noite caro Tour184052,

Obrigado pela visita, pelas suas palavras e pela sua avaliação :)

Cumprimentos.
"
220,"Simpatia no atendimento, muita qualidade nos alimentos e no serviço prestado. Local onde se pode disfrutar de uma refeição divinal.
"
221,"Boa noite caro Ricardo,

Obrigado pela visita, pelas suas palavras e pela sua avaliação :)

Cumprimentos.
"
222,"Excelente qualidade geral, uns grelhados de se tirar o chapéu e umas óptimas sobremesas. Pessoal profissional, afável e simpático. A repetir.
"
223,"Boa tarde caro Artur,

Obrigado pela visita, pelas suas palavras e pela sua avaliação :)

Cumprimentos.
"
224,"Pelo tripadvisor encontrei este simpático restaurante... Sem grandes expectativas, fui experimentar... Atendimento simpático quanto baste, comida muito boa!... Só tive pena de não ter tido mais estômago para comer a dose toda!
"
225,"Boa tarde caro Bruno,

Obrigado pela visita e pela sua avaliação.
Ficamos a aguardar nova visita para tentar finalizar uma nova dose ;)

Cumprimentos.
"
226,"Comida óptima, muito bem servido com muita quantidade e as migas fantásticas. Bom ambiente. Um típico restaurante alentejano
"
227,"Boa noite cara Saraimcosta,

Obrigado pela visita e pela sua avaliação.
Gratos pelo seu contributo.

Cumprimentos.
"
228,"Restaurante muito simpático e com a tradicional qualidade da refeição alentejana. Necessita melhorar as sobremesas
"
229,"Boa noite caro NJeronimo,

Obrigado pela visita e pela sua avaliação.
Gratos pelo seu contributo.

Cumprimentos.
"
230,"As migas estavam deliciosas (acompanhadas com o doce de maçã... Sem palavras). Carnes de muito boa qualidade. Pedi uma mousse de amendoim para sobremesa pois não é comum encontrar e nunca tinha provado. Estava muito boa, caseira. Recomendo!
"
231,"Comida fantástica, ambiente familiar, simpatia e atenciosidade para com os clientes.
Os grelhados estavam otímos, bastante bem cozinhados e temperados, as migas de alho e azeite e as migas de espargos estavam espetaculares, o queijo de cabra fatiado de forma muito fina que aumenta o...
"
232,"Boa noite caro tdsdias,

Obrigado pela visita, pela sua avaliação e pelas descrição da sua experiência.
Efectivamente o puré de maça estabelece um contraste entre o doce e o salgado da carne e dá um toque especial à experiência gastronómica. Ficamos imensamente satisfeitos que tenha...
"
233,"Serviço simpático e atencioso , grelhados muito bons, boas migas . Convém marcar mesa com antecedência 😉
"
234,"Boa noite caro Lngluten,

Obrigado pela visita, pela sua avaliação e pela dica :)

Cumprimentos.
"
235,"De visita à cidade de Beja, e com consulta prévia, escolhemos este restaurante para almoçar e em boa hora fizemos esta opção. Apesar de ter uma sala relativamente pequena, e à hora que chegamos ainda estar praticamente vazia, a meio da refeição já se verificam...
"
236,"Boa noite caro José,

Obrigado pela visita, pela sua avaliação e pelo pormenor que colocou na descrição da sua experiência.
Ficamos imensamente gratos pela suas palavras!

Cumprimentos, e até breve.
"
237,"Dos melhores da cidade. Aqui come-se bem e com qualidade. A vista é a da torre de menagem do castelo. Atendimento simpático. Excelência nos grelhados.
"
238,"Boa noite caro NcGoes

Obrigado pela visita e pela sua avaliação. 
Sem duvida, a Torre de Menagem dá um toque especial a toda a experiência :)
Ficamos imensamente gratos pela suas palavras!

Cumprimentos.
"
239,"O entrecosto fabuloso as migas excepcionais os doces muito bons os empregados muito simpáticos e atenciosos enfim uma equipa muito completa e eficaz
"
240,"Boa noite caro Seaside,

Obrigado pela visita, pela sua avaliação e pelas descrição da sua experiência :)

Cumprimentos.
"
241,"Muito bom, come - se muito bem, principalmente carne
Comida típica bem confeccionada e muito boa sangria
"
242,"Boa noite caro Scenic

Obrigado pela visita e pela sua avaliação.

Cumprimentos.
"
243,"O melhor restaurante do distrito de Beja com as melhores carnes grelhadas de porco preto e vitela
Picanha tenra e saborosa 
Porco preto bem grelhado e bem temperado
O melhor dos melhores
"
244,"Boa noite caro Wander

Obrigado pela visita, pela sua avaliação e pelas descrição da sua experiência :)
Ficamos imensamente gratos pela suas palavras!

Cumprimentos.
"
245,"Mais um excelente restaurante em Beja. Porco preto de qualidade bem grelhado, Sala acolhedora, serviço muito simpático. Mesmo em frente ao castelo.
"
246,"Boa tarde caro JoseIgreja,.

Obrigado pela visita, pela sua avaliação e pelas descrição da sua experiência :)
Ficamos imensamente gratos pela suas palavras!

Cumprimentos.
"
247,"Tudo impecável novamente. O pijama faz as minhas delícias , mesmo do melhor que tenho comido. As migas também estavam espetaculares .voltarei. obrigado novamente.
"
